c,cleaned_mno,test_status,QOS_SignalStrength,Connection_Category_clean
1,raw_Now Mobile_EE,4,-108.0,4
1,raw_Now Mobile_EE,4,-104.0,4
2,raw_Now Mobile_EE,6,-116.0,4
2,raw_Now Mobile_EE,6,-86.0,4
3,raw_Now Mobile_EE,0,-120.0,4
2,raw_Now Mobile_EE,6,-104.0,4
5,raw_Now Mobile_EE,0,-80.0,4
1,raw_Now Mobile_EE,1,-96.0,4
1,raw_Now Mobile_EE,6,-100.0,4
22,raw_Now Mobile_EE,0,-114.0,4
1,raw_Now Mobile_EE,0,-94.0,5G NSA
1,raw_Now Mobile_EE,-1,-100.0,4
1,raw_Now Mobile_EE,1,-120.0,4
1,raw_Now Mobile_EE,4,-106.0,4
1,raw_Now Mobile_EE,6,-98.0,4
9,raw_Now Mobile_EE,0,-82.0,4
1,raw_Now Mobile_EE,6,-70.0,4
1,raw_Now Mobile_EE,3,-108.0,4
2,raw_Now Mobile_EE,1,-110.0,4
1,raw_Now Mobile_EE,0,-104.0,5G NSA
10,raw_Now Mobile_EE,0,-88.0,4
29,raw_Now Mobile_EE,0,-100.0,4
2,raw_Now Mobile_EE,-1,-112.0,4
2,raw_Now Mobile_EE,-1,-116.0,4
25,raw_Now Mobile_EE,0,-112.0,4
1,raw_Now Mobile_EE,0,-122.0,4
9,raw_Now Mobile_EE,0,-90.0,4
2,raw_Now Mobile_EE,1,-106.0,4
1,raw_Now Mobile_EE,0,-62.0,4
1,raw_Now Mobile_EE,4,-78.0,4
2,raw_Now Mobile_EE,1,-104.0,4
2,raw_Now Mobile_EE,-1,-118.0,4
4,raw_Now Mobile_EE,0,-76.0,4
1,raw_Now Mobile_EE,0,-74.0,4
1,raw_Now Mobile_EE,5,-102.0,4
1,raw_Now Mobile_EE,0,-68.0,4
16,raw_Now Mobile_EE,0,-98.0,4
1,raw_Now Mobile_EE,0,-66.0,4
1,raw_Now Mobile_EE,3,-86.0,2
1,raw_Now Mobile_EE,6,-76.0,4
4,raw_Now Mobile_EE,-1,-104.0,4
1,raw_Now Mobile_EE,-1,-124.0,4
1,raw_Now Mobile_EE,6,-114.0,4
1,raw_Now Mobile_EE,0,-128.0,4
2,raw_Now Mobile_EE,-1,-114.0,4
3,raw_Now Mobile_EE,0,-70.0,4
14,raw_Now Mobile_EE,0,-96.0,4
7,raw_Now Mobile_EE,0,-92.0,4
4,raw_Now Mobile_EE,0,-118.0,4
1,raw_Now Mobile_EE,1,-108.0,4
1,raw_Now Mobile_EE,6,-78.0,4
31,raw_Now Mobile_EE,0,-110.0,4
1,raw_Now Mobile_EE,1,-122.0,4
7,raw_Now Mobile_EE,0,-86.0,4
1,raw_Now Mobile_EE,3,-92.0,2
5,raw_Now Mobile_EE,1,-116.0,4
1,raw_Now Mobile_EE,-1,-108.0,4
18,raw_Now Mobile_EE,0,-108.0,4
1,raw_Now Mobile_EE,5,-116.0,4
3,raw_Now Mobile_EE,0,-72.0,4
1,raw_Now Mobile_EE,3,-110.0,4
1,raw_Now Mobile_EE,-1,-78.0,4
22,raw_Now Mobile_EE,0,-102.0,4
31,raw_Now Mobile_EE,0,-106.0,4
1,raw_Now Mobile_EE,1,-98.0,4
3,raw_Now Mobile_EE,1,-118.0,4
1,raw_Now Mobile_EE,-1,-86.0,2
1,raw_Now Mobile_EE,0,-98.0,5G NSA
12,raw_Now Mobile_EE,0,-104.0,4
6,raw_Now Mobile_EE,0,-84.0,4
1,raw_Now Mobile_EE,-1,-110.0,4
1,raw_Now Mobile_EE,6,-92.0,4
1,raw_Now Mobile_EE,6,-106.0,4
10,raw_SMARTY_Smarty,-1,-96.0,5G NSA
6,raw_SMARTY_Smarty,6,-88.0,3
168,raw_SMARTY_Smarty,6,-90.0,4
255,raw_SMARTY_Smarty,-1,-96.0,4
1,raw_SMARTY_Smarty,0,-74.0,
823,raw_SMARTY_Smarty,0,-110.0,5G NSA
1,raw_SMARTY_Smarty,5,-98.0,4
1,raw_SMARTY_Smarty,4,-66.0,4
124,raw_SMARTY_Smarty,6,-86.0,4
2,raw_SMARTY_Smarty,4,-90.0,3
1,raw_SMARTY_Smarty,5,-96.0,3
1,raw_SMARTY_Smarty,6,-128.0,5G NSA
16,raw_SMARTY_Smarty,-1,-44.0,4
82,raw_SMARTY_Smarty,0,-84.0,3
5,raw_SMARTY_Smarty,-1,-74.0,3
19,raw_SMARTY_Smarty,1,-74.0,4
11,raw_SMARTY_Smarty,-1,-134.0,4
1,raw_SMARTY_Smarty,3,-74.0,4
1,raw_SMARTY_Smarty,1,-114.0,
8,raw_SMARTY_Smarty,3,-88.0,4
5,raw_SMARTY_Smarty,4,-76.0,4
546,raw_SMARTY_Smarty,0,-116.0,5G NSA
45,raw_SMARTY_Smarty,6,-112.0,5G NSA
7,raw_SMARTY_Smarty,4,-110.0,5G NSA
79,raw_SMARTY_Smarty,4,-112.0,4
3,raw_SMARTY_Smarty,3,-84.0,4
55,raw_SMARTY_Smarty,6,-118.0,4
1,raw_SMARTY_Smarty,4,-68.0,4
13,raw_SMARTY_Smarty,3,-102.0,3
6275,raw_SMARTY_Smarty,0,-106.0,4
33,raw_SMARTY_Smarty,-1,-106.0,3
2,raw_SMARTY_Smarty,0,-78.0,
1,raw_SMARTY_Smarty,5,-82.0,3
10,raw_SMARTY_Smarty,3,-94.0,4
20,raw_SMARTY_Smarty,-1,-132.0,4
87,raw_SMARTY_Smarty,0,-100.0,3
1,raw_SMARTY_Smarty,1,-58.0,4
14,raw_SMARTY_Smarty,-1,-114.0,5G NSA
4753,raw_SMARTY_Smarty,0,-112.0,4
1,raw_SMARTY_Smarty,6,-140.0,5G NSA
4,raw_SMARTY_Smarty,1,-78.0,3
74,raw_SMARTY_Smarty,-1,-80.0,4
1,raw_SMARTY_Smarty,0,-134.0,4
2,raw_SMARTY_Smarty,4,-94.0,5G NSA
2,raw_SMARTY_Smarty,5,-118.0,4
1,raw_SMARTY_Smarty,0,-104.0,
2,raw_SMARTY_Smarty,6,-58.0,4
25,raw_SMARTY_Smarty,-1,-96.0,3
1,raw_SMARTY_Smarty,6,-100.0,3
5,raw_SMARTY_Smarty,6,-60.0,4
1,raw_SMARTY_Smarty,6,-106.0,3
2,raw_SMARTY_Smarty,3,-84.0,3
6,raw_SMARTY_Smarty,6,-44.0,4
78,raw_SMARTY_Smarty,0,-102.0,3
1,raw_SMARTY_Smarty,1,-102.0,
2,raw_SMARTY_Smarty,3,-92.0,3
36,raw_SMARTY_Smarty,6,-100.0,5G NSA
4,raw_SMARTY_Smarty,4,-88.0,5G NSA
35,raw_SMARTY_Smarty,0,-106.0,3
14,raw_SMARTY_Smarty,6,-122.0,4
55,raw_SMARTY_Smarty,0,-80.0,3
358,raw_SMARTY_Smarty,0,-88.0,5G NSA
4599,raw_SMARTY_Smarty,0,-96.0,4
8,raw_SMARTY_Smarty,-1,-84.0,5G NSA
41,raw_SMARTY_Smarty,1,-102.0,3
1,raw_SMARTY_Smarty,0,-54.0,
1,raw_SMARTY_Smarty,-1,-68.0,3
142,raw_SMARTY_Smarty,3,-120.0,4
100,raw_SMARTY_Smarty,0,-88.0,3
71,raw_SMARTY_Smarty,6,-80.0,4
7,raw_SMARTY_Smarty,-1,-94.0,5G NSA
212,raw_SMARTY_Smarty,1,-96.0,4
1214,raw_SMARTY_Smarty,1,-118.0,4
40,raw_SMARTY_Smarty,1,-106.0,3
537,raw_SMARTY_Smarty,-1,-108.0,4
1,raw_SMARTY_Smarty,1,-104.0,
6,raw_SMARTY_Smarty,-1,-76.0,3
5,raw_SMARTY_Smarty,-1,-122.0,5G NSA
36,raw_SMARTY_Smarty,-1,-112.0,3
8,raw_SMARTY_Smarty,3,-130.0,4
1,raw_SMARTY_Smarty,4,-90.0,5G NSA
8,raw_SMARTY_Smarty,6,-122.0,5G NSA
10,raw_SMARTY_Smarty,4,-118.0,5G NSA
23,raw_SMARTY_Smarty,1,-130.0,4
862,raw_SMARTY_Smarty,1,-120.0,4
2,raw_SMARTY_Smarty,6,-52.0,3
2,raw_SMARTY_Smarty,0,-50.0,4
14,raw_SMARTY_Smarty,3,-104.0,3
2,raw_SMARTY_Smarty,6,-62.0,3
693,raw_SMARTY_Smarty,0,-74.0,4
1,raw_SMARTY_Smarty,5,-122.0,5G NSA
49,raw_SMARTY_Smarty,0,-124.0,5G NSA
26,raw_SMARTY_Smarty,6,-118.0,5G NSA
33,raw_SMARTY_Smarty,4,-96.0,4
47,raw_SMARTY_Smarty,1,-104.0,3
12,raw_SMARTY_Smarty,4,-84.0,4
175,raw_SMARTY_Smarty,0,-78.0,5G NSA
1,raw_SMARTY_Smarty,5,-94.0,4
1,raw_SMARTY_Smarty,4,-114.0,3
1,raw_SMARTY_Smarty,4,-104.0,3
1,raw_SMARTY_Smarty,3,-62.0,3
774,raw_SMARTY_Smarty,0,-104.0,5G NSA
2,raw_SMARTY_Smarty,3,-86.0,3
8,raw_SMARTY_Smarty,4,-100.0,5G NSA
20,raw_SMARTY_Smarty,-1,-70.0,4
310,raw_SMARTY_Smarty,6,-106.0,4
10,raw_SMARTY_Smarty,6,-124.0,4
14,raw_SMARTY_Smarty,-1,-118.0,5G NSA
5,raw_SMARTY_Smarty,4,-82.0,4
2,raw_SMARTY_Smarty,-1,-54.0,3
29,raw_SMARTY_Smarty,6,-98.0,5G NSA
98,raw_SMARTY_Smarty,1,-118.0,5G NSA
4,raw_SMARTY_Smarty,-1,-82.0,5G NSA
286,raw_SMARTY_Smarty,0,-84.0,5G NSA
305,raw_SMARTY_Smarty,1,-124.0,4
184,raw_SMARTY_Smarty,0,-66.0,4
4,raw_SMARTY_Smarty,4,-88.0,3
2328,raw_SMARTY_Smarty,0,-116.0,4
52,raw_SMARTY_Smarty,0,-70.0,3
2,raw_SMARTY_Smarty,1,-56.0,3
69,raw_SMARTY_Smarty,1,-86.0,4
104,raw_SMARTY_Smarty,0,-90.0,3
8,raw_SMARTY_Smarty,0,-54.0,4
18,raw_SMARTY_Smarty,3,-100.0,3
154,raw_SMARTY_Smarty,6,-92.0,4
93,raw_SMARTY_Smarty,6,-84.0,4
1,raw_SMARTY_Smarty,6,-82.0,3
3,raw_SMARTY_Smarty,4,-100.0,3
52,raw_SMARTY_Smarty,4,-104.0,4
3,raw_SMARTY_Smarty,-1,-140.0,4
7,raw_SMARTY_Smarty,4,-114.0,5G NSA
1,raw_SMARTY_Smarty,5,-114.0,5G NSA
1,raw_SMARTY_Smarty,0,-132.0,5G NSA
74,raw_SMARTY_Smarty,-1,-82.0,4
54,raw_SMARTY_Smarty,1,-108.0,5G NSA
48,raw_SMARTY_Smarty,4,-118.0,4
136,raw_SMARTY_Smarty,0,-76.0,5G NSA
3,raw_SMARTY_Smarty,5,-108.0,4
5,raw_SMARTY_Smarty,-1,-66.0,3
45,raw_SMARTY_Smarty,-1,-130.0,4
9,raw_SMARTY_Smarty,6,-74.0,5G NSA
12,raw_SMARTY_Smarty,6,-86.0,5G NSA
643,raw_SMARTY_Smarty,0,-114.0,5G NSA
162,raw_SMARTY_Smarty,-1,-124.0,4
36,raw_SMARTY_Smarty,4,-102.0,4
58,raw_SMARTY_Smarty,4,-114.0,4
7,raw_SMARTY_Smarty,6,-64.0,4
52,raw_SMARTY_Smarty,4,-108.0,4
31,raw_SMARTY_Smarty,6,-110.0,5G NSA
6,raw_SMARTY_Smarty,4,-92.0,5G NSA
1,raw_SMARTY_Smarty,3,-102.0,5G NSA
4,raw_SMARTY_Smarty,4,-116.0,5G NSA
314,raw_SMARTY_Smarty,-1,-120.0,4
2,raw_SMARTY_Smarty,4,-72.0,4
9,raw_SMARTY_Smarty,3,-92.0,4
51,raw_SMARTY_Smarty,0,-72.0,3
2,raw_SMARTY_Smarty,1,-64.0,4
12,raw_SMARTY_Smarty,0,-114.0,3
27,raw_SMARTY_Smarty,0,-62.0,3
11,raw_SMARTY_Smarty,1,-96.0,5G NSA
20,raw_SMARTY_Smarty,-1,-106.0,5G NSA
2,raw_SMARTY_Smarty,6,-70.0,5G NSA
2,raw_SMARTY_Smarty,-1,-132.0,5G NSA
7,raw_SMARTY_Smarty,0,-132.0,4
42,raw_SMARTY_Smarty,6,-106.0,5G NSA
1,raw_SMARTY_Smarty,1,-136.0,5G NSA
37,raw_SMARTY_Smarty,0,-64.0,3
6133,raw_SMARTY_Smarty,0,-104.0,4
40,raw_SMARTY_Smarty,1,-94.0,3
1,raw_SMARTY_Smarty,4,-72.0,3
13,raw_SMARTY_Smarty,-1,-82.0,3
31,raw_SMARTY_Smarty,0,-126.0,5G NSA
2095,raw_SMARTY_Smarty,0,-86.0,4
3,raw_SMARTY_Smarty,1,-76.0,3
46,raw_SMARTY_Smarty,4,-116.0,4
5,raw_SMARTY_Smarty,1,-128.0,5G NSA
13,raw_SMARTY_Smarty,-1,-98.0,5G NSA
74,raw_SMARTY_Smarty,-1,-114.0,3
31,raw_SMARTY_Smarty,1,-112.0,3
5,raw_SMARTY_Smarty,6,-86.0,3
160,raw_SMARTY_Smarty,3,-112.0,4
1,raw_SMARTY_Smarty,3,-82.0,3
1772,raw_SMARTY_Smarty,0,-84.0,4
6,raw_SMARTY_Smarty,1,-86.0,5G NSA
22,raw_SMARTY_Smarty,6,-84.0,5G NSA
1,raw_SMARTY_Smarty,5,-112.0,5G NSA
30,raw_SMARTY_Smarty,0,-44.0,4
2,raw_SMARTY_Smarty,-1,-58.0,4
1,raw_SMARTY_Smarty,6,-78.0,3
44,raw_SMARTY_Smarty,1,-84.0,4
9,raw_SMARTY_Smarty,1,-94.0,5G NSA
117,raw_SMARTY_Smarty,1,-116.0,5G NSA
4,raw_SMARTY_Smarty,6,-62.0,4
10,raw_SMARTY_Smarty,3,-132.0,4
83,raw_SMARTY_Smarty,-1,-128.0,4
43,raw_SMARTY_Smarty,0,-104.0,3
25,raw_SMARTY_Smarty,4,-98.0,4
1,raw_SMARTY_Smarty,0,-88.0,
2,raw_SMARTY_Smarty,1,-66.0,4
32,raw_SMARTY_Smarty,1,-108.0,3
457,raw_SMARTY_Smarty,-1,-116.0,4
84,raw_SMARTY_Smarty,0,-62.0,4
10,raw_SMARTY_Smarty,0,-130.0,4
86,raw_SMARTY_Smarty,4,-110.0,4
3,raw_SMARTY_Smarty,3,-74.0,3
533,raw_SMARTY_Smarty,1,-122.0,4
107,raw_SMARTY_Smarty,0,-74.0,5G NSA
19,raw_SMARTY_Smarty,-1,-104.0,5G NSA
689,raw_SMARTY_Smarty,0,-102.0,5G NSA
4,raw_SMARTY_Smarty,6,-92.0,3
5,raw_SMARTY_Smarty,4,-98.0,5G NSA
88,raw_SMARTY_Smarty,1,-120.0,5G NSA
30,raw_SMARTY_Smarty,-1,-104.0,3
1,raw_SMARTY_Smarty,3,-56.0,3
70,raw_SMARTY_Smarty,3,-106.0,4
4153,raw_SMARTY_Smarty,0,-94.0,4
1,raw_SMARTY_Smarty,-1,-136.0,C
37,raw_SMARTY_Smarty,-1,-110.0,3
13,raw_SMARTY_Smarty,0,-56.0,3
4,raw_SMARTY_Smarty,-1,-62.0,4
42,raw_SMARTY_Smarty,1,-80.0,4
11,raw_SMARTY_Smarty,-1,-92.0,5G NSA
86,raw_SMARTY_Smarty,-1,-84.0,4
2,raw_SMARTY_Smarty,1,-60.0,3
45,raw_SMARTY_Smarty,4,-100.0,4
19,raw_SMARTY_Smarty,1,-76.0,4
1,raw_SMARTY_Smarty,0,-136.0,5G NSA
58,raw_SMARTY_Smarty,0,-82.0,3
7,raw_SMARTY_Smarty,1,-88.0,5G NSA
6,raw_SMARTY_Smarty,6,-120.0,5G NSA
3,raw_SMARTY_Smarty,6,-104.0,3
1,raw_SMARTY_Smarty,0,-82.0,
1,raw_SMARTY_Smarty,5,-102.0,5G NSA
126,raw_SMARTY_Smarty,0,-124.0,4
2,raw_SMARTY_Smarty,-1,-56.0,4
3,raw_SMARTY_Smarty,-1,-60.0,3
33,raw_SMARTY_Smarty,0,-66.0,3
1,raw_SMARTY_Smarty,6,-126.0,4
12,raw_SMARTY_Smarty,3,-90.0,4
12,raw_SMARTY_Smarty,3,-96.0,4
104,raw_SMARTY_Smarty,1,-114.0,5G NSA
263,raw_SMARTY_Smarty,6,-100.0,4
40,raw_SMARTY_Smarty,6,-74.0,4
3,raw_SMARTY_Smarty,-1,-124.0,5G NSA
1244,raw_SMARTY_Smarty,0,-80.0,4
13,raw_SMARTY_Smarty,-1,-110.0,5G NSA
19,raw_SMARTY_Smarty,6,-70.0,4
1,raw_SMARTY_Smarty,1,-76.0,5G NSA
2,raw_SMARTY_Smarty,4,-104.0,5G NSA
37,raw_SMARTY_Smarty,6,-114.0,5G NSA
85,raw_SMARTY_Smarty,0,-94.0,3
6,raw_SMARTY_Smarty,-1,-64.0,4
5,raw_SMARTY_Smarty,0,-130.0,5G NSA
95,raw_SMARTY_Smarty,0,-98.0,3
134,raw_SMARTY_Smarty,-1,-88.0,4
72,raw_SMARTY_Smarty,1,-88.0,4
80,raw_SMARTY_Smarty,-1,-86.0,4
8,raw_SMARTY_Smarty,1,-134.0,4
121,raw_SMARTY_Smarty,0,-92.0,3
3,raw_SMARTY_Smarty,3,-94.0,3
6,raw_SMARTY_Smarty,6,-76.0,5G NSA
29,raw_SMARTY_Smarty,-1,-72.0,4
1,raw_SMARTY_Smarty,4,-62.0,4
1,raw_SMARTY_Smarty,3,-72.0,3
386,raw_SMARTY_Smarty,1,-100.0,4
14,raw_SMARTY_Smarty,1,-84.0,3
5,raw_SMARTY_Smarty,-1,-86.0,5G NSA
3,raw_SMARTY_Smarty,6,-124.0,5G NSA
1,raw_SMARTY_Smarty,-1,-114.0,
2,raw_SMARTY_Smarty,4,-130.0,4
6,raw_SMARTY_Smarty,1,-92.0,5G NSA
350,raw_SMARTY_Smarty,-1,-98.0,4
2,raw_SMARTY_Smarty,4,-84.0,5G NSA
1,raw_SMARTY_Smarty,6,-132.0,5G NSA
1,raw_SMARTY_Smarty,-1,-66.0,5G NSA
1,raw_SMARTY_Smarty,3,-114.0,5G NSA
58,raw_SMARTY_Smarty,0,-76.0,3
3,raw_SMARTY_Smarty,3,-82.0,4
606,raw_SMARTY_Smarty,0,-120.0,4
1,raw_SMARTY_Smarty,5,-88.0,4
6168,raw_SMARTY_Smarty,0,-108.0,4
14,raw_SMARTY_Smarty,1,-78.0,4
52,raw_SMARTY_Smarty,-1,-78.0,4
237,raw_SMARTY_Smarty,0,-82.0,5G NSA
2,raw_SMARTY_Smarty,6,-76.0,3
5331,raw_SMARTY_Smarty,0,-100.0,4
51,raw_SMARTY_Smarty,1,-128.0,4
629,raw_SMARTY_Smarty,1,-104.0,4
6,raw_SMARTY_Smarty,0,-128.0,5G NSA
4,raw_SMARTY_Smarty,6,-64.0,5G NSA
2,raw_SMARTY_Smarty,1,-66.0,3
12,raw_SMARTY_Smarty,3,-98.0,4
2,raw_SMARTY_Smarty,-1,-108.0,
14,raw_SMARTY_Smarty,-1,-86.0,3
3458,raw_SMARTY_Smarty,0,-92.0,4
1,raw_SMARTY_Smarty,4,-82.0,5G NSA
40,raw_SMARTY_Smarty,4,-120.0,4
9,raw_SMARTY_Smarty,0,-62.0,5G NSA
3558,raw_SMARTY_Smarty,0,-114.0,4
2,raw_SMARTY_Smarty,0,-140.0,5G NSA
40,raw_SMARTY_Smarty,1,-122.0,5G NSA
108,raw_SMARTY_Smarty,1,-112.0,5G NSA
35,raw_SMARTY_Smarty,-1,-74.0,4
847,raw_SMARTY_Smarty,0,-106.0,5G NSA
2886,raw_SMARTY_Smarty,0,-90.0,4
1,raw_SMARTY_Smarty,1,-136.0,4
6,raw_SMARTY_Smarty,-1,-88.0,5G NSA
1,raw_SMARTY_Smarty,0,-102.0,
33,raw_SMARTY_Smarty,3,-102.0,4
146,raw_SMARTY_Smarty,-1,-92.0,4
5,raw_SMARTY_Smarty,4,-96.0,5G NSA
8,raw_SMARTY_Smarty,1,-82.0,3
1404,raw_SMARTY_Smarty,1,-110.0,4
5285,raw_SMARTY_Smarty,0,-98.0,4
261,raw_SMARTY_Smarty,6,-110.0,4
1,raw_SMARTY_Smarty,1,-64.0,3
3,raw_SMARTY_Smarty,6,-68.0,5G NSA
3,raw_SMARTY_Smarty,5,-106.0,4
22,raw_SMARTY_Smarty,-1,-92.0,3
23,raw_SMARTY_Smarty,1,-88.0,3
1,raw_SMARTY_Smarty,1,-140.0,5G NSA
14,raw_SMARTY_Smarty,1,-124.0,5G NSA
3,raw_SMARTY_Smarty,5,-116.0,4
1,raw_SMARTY_Smarty,0,-134.0,5G NSA
5,raw_SMARTY_Smarty,4,-78.0,4
1,raw_SMARTY_Smarty,1,-58.0,3
204,raw_SMARTY_Smarty,6,-94.0,4
527,raw_SMARTY_Smarty,0,-94.0,5G NSA
20,raw_SMARTY_Smarty,6,-94.0,5G NSA
15,raw_SMARTY_Smarty,6,-88.0,5G NSA
7,raw_SMARTY_Smarty,4,-106.0,5G NSA
16,raw_SMARTY_Smarty,-1,-90.0,3
11,raw_SMARTY_Smarty,1,-72.0,4
217,raw_SMARTY_Smarty,-1,-94.0,4
2,raw_SMARTY_Smarty,4,-92.0,3
21,raw_SMARTY_Smarty,0,-108.0,3
17,raw_SMARTY_Smarty,3,-128.0,4
272,raw_SMARTY_Smarty,6,-102.0,4
553,raw_SMARTY_Smarty,0,-96.0,5G NSA
17,raw_SMARTY_Smarty,-1,-102.0,5G NSA
501,raw_SMARTY_Smarty,-1,-114.0,4
28,raw_SMARTY_Smarty,6,-92.0,5G NSA
17,raw_SMARTY_Smarty,4,-92.0,4
16,raw_SMARTY_Smarty,3,-108.0,3
1,raw_SMARTY_Smarty,5,-92.0,4
509,raw_SMARTY_Smarty,0,-72.0,4
2,raw_SMARTY_Smarty,4,-74.0,4
2,raw_SMARTY_Smarty,3,-76.0,4
41,raw_SMARTY_Smarty,1,-100.0,3
18,raw_SMARTY_Smarty,-1,-94.0,3
2,raw_SMARTY_Smarty,5,-96.0,4
1,raw_SMARTY_Smarty,3,-120.0,5G NSA
1,raw_SMARTY_Smarty,0,-56.0,5G NSA
3,raw_SMARTY_Smarty,5,-102.0,4
3,raw_SMARTY_Smarty,6,-64.0,3
17,raw_SMARTY_Smarty,0,-56.0,4
1,raw_SMARTY_Smarty,1,-130.0,5G NSA
27,raw_SMARTY_Smarty,1,-110.0,3
74,raw_SMARTY_Smarty,1,-110.0,5G NSA
4,raw_SMARTY_Smarty,-1,-78.0,5G NSA
8,raw_SMARTY_Smarty,0,-110.0,3
73,raw_SMARTY_Smarty,6,-82.0,4
23,raw_SMARTY_Smarty,-1,-88.0,3
14,raw_SMARTY_Smarty,0,-54.0,3
12,raw_SMARTY_Smarty,6,-78.0,5G NSA
4,raw_SMARTY_Smarty,-1,-80.0,5G NSA
52,raw_SMARTY_Smarty,0,-78.0,3
2,raw_SMARTY_Smarty,6,-90.0,3
1,raw_SMARTY_Smarty,4,-60.0,4
979,raw_SMARTY_Smarty,0,-78.0,4
2,raw_SMARTY_Smarty,4,-86.0,5G NSA
5,raw_SMARTY_Smarty,6,-98.0,3
415,raw_SMARTY_Smarty,0,-90.0,5G NSA
11,raw_SMARTY_Smarty,4,-122.0,4
563,raw_SMARTY_Smarty,0,-98.0,5G NSA
1590,raw_SMARTY_Smarty,0,-82.0,4
240,raw_SMARTY_Smarty,6,-98.0,4
4,raw_SMARTY_Smarty,1,-72.0,3
32,raw_SMARTY_Smarty,6,-96.0,5G NSA
30,raw_SMARTY_Smarty,6,-120.0,4
16,raw_SMARTY_Smarty,6,-80.0,5G NSA
1,raw_SMARTY_Smarty,6,-130.0,4
4,raw_SMARTY_Smarty,5,-110.0,4
1,raw_SMARTY_Smarty,4,-90.0,
3,raw_SMARTY_Smarty,4,-86.0,3
1,raw_SMARTY_Smarty,3,-80.0,4
41,raw_SMARTY_Smarty,6,-76.0,4
1,raw_SMARTY_Smarty,-1,-70.0,5G NSA
287,raw_SMARTY_Smarty,0,-120.0,5G NSA
1,raw_SMARTY_Smarty,-1,-76.0,5G NSA
45,raw_SMARTY_Smarty,1,-98.0,3
101,raw_SMARTY_Smarty,6,-116.0,4
27,raw_SMARTY_Smarty,0,-60.0,3
14,raw_SMARTY_Smarty,1,-132.0,4
2,raw_SMARTY_Smarty,-1,-64.0,3
3,raw_SMARTY_Smarty,6,-102.0,3
150,raw_SMARTY_Smarty,1,-126.0,4
3,raw_SMARTY_Smarty,1,-74.0,3
11,raw_SMARTY_Smarty,-1,-68.0,4
2,raw_SMARTY_Smarty,6,-66.0,3
261,raw_SMARTY_Smarty,1,-98.0,4
2,raw_SMARTY_Smarty,3,-78.0,3
3,raw_SMARTY_Smarty,1,-90.0,5G NSA
1,raw_SMARTY_Smarty,0,-86.0,
26,raw_SMARTY_Smarty,-1,-112.0,5G NSA
44,raw_SMARTY_Smarty,0,-68.0,5G NSA
13,raw_SMARTY_Smarty,0,-58.0,3
2,raw_SMARTY_Smarty,6,-96.0,3
1,raw_SMARTY_Smarty,1,-84.0,5G NSA
22,raw_SMARTY_Smarty,0,-128.0,4
1,raw_SMARTY_Smarty,-1,-60.0,4
3,raw_SMARTY_Smarty,4,-70.0,4
488,raw_SMARTY_Smarty,1,-102.0,4
3,raw_SMARTY_Smarty,1,-70.0,3
125,raw_SMARTY_Smarty,0,-64.0,4
29,raw_SMARTY_Smarty,3,-126.0,4
2,raw_SMARTY_Smarty,3,-86.0,4
1,raw_SMARTY_Smarty,6,-94.0,3
124,raw_SMARTY_Smarty,-1,-90.0,4
5777,raw_SMARTY_Smarty,0,-110.0,4
19,raw_SMARTY_Smarty,0,-66.0,5G NSA
779,raw_SMARTY_Smarty,0,-108.0,5G NSA
131,raw_SMARTY_Smarty,1,-92.0,4
435,raw_SMARTY_Smarty,0,-92.0,5G NSA
2,raw_SMARTY_Smarty,0,-84.0,
39,raw_SMARTY_Smarty,1,-114.0,3
6,raw_SMARTY_Smarty,3,-96.0,3
2,raw_SMARTY_Smarty,1,-44.0,4
1,raw_SMARTY_Smarty,5,-84.0,4
37,raw_SMARTY_Smarty,0,-74.0,3
7,raw_SMARTY_Smarty,1,-70.0,4
32,raw_SMARTY_Smarty,-1,-102.0,3
174,raw_SMARTY_Smarty,3,-118.0,4
1,raw_SMARTY_Smarty,4,-130.0,5G NSA
28,raw_SMARTY_Smarty,-1,-100.0,3
1,raw_SMARTY_Smarty,4,-74.0,5G NSA
191,raw_SMARTY_Smarty,6,-96.0,4
149,raw_SMARTY_Smarty,6,-114.0,4
1345,raw_SMARTY_Smarty,0,-118.0,4
47,raw_SMARTY_Smarty,-1,-76.0,4
11,raw_SMARTY_Smarty,4,-88.0,4
198,raw_SMARTY_Smarty,3,-114.0,4
1,raw_SMARTY_Smarty,3,-44.0,4
12,raw_SMARTY_Smarty,-1,-100.0,5G NSA
1,raw_SMARTY_Smarty,0,-98.0,
5,raw_SMARTY_Smarty,6,-72.0,5G NSA
1,raw_SMARTY_Smarty,5,-112.0,4
7,raw_SMARTY_Smarty,6,-84.0,3
12,raw_SMARTY_Smarty,3,-98.0,3
50,raw_SMARTY_Smarty,6,-78.0,4
40,raw_SMARTY_Smarty,6,-104.0,5G NSA
13,raw_SMARTY_Smarty,1,-86.0,3
30,raw_SMARTY_Smarty,1,-102.0,5G NSA
1577,raw_SMARTY_Smarty,1,-114.0,4
25,raw_SMARTY_Smarty,6,-90.0,5G NSA
302,raw_SMARTY_Smarty,6,-104.0,4
105,raw_SMARTY_Smarty,1,-90.0,4
7,raw_SMARTY_Smarty,-1,-78.0,3
8,raw_SMARTY_Smarty,4,-86.0,4
1,raw_SMARTY_Smarty,3,-66.0,3
1,raw_SMARTY_Smarty,4,-52.0,4
10,raw_SMARTY_Smarty,4,-112.0,5G NSA
1630,raw_SMARTY_Smarty,1,-112.0,4
